id,name,slug,amount,state,address,city,zip,naics_code,business_type,race,gender,veteran,non_profit,jobs_retained,date_approved,lender,congressional_district,loan_range_sort_key,previous_loan_range,previous_name,loan_number,sba_office_code,processing_method,loan_status,term,sba_guaranty_percentage,initial_approval_amount,current_approval_amount,undisbursed_amount,franchise_name,servicing_lender_location_id,servicing_lender_name,servicing_lender_address,servicing_lender_city,servicing_lender_state,servicing_lender_zip,rural_urban_indicator,hubzone_indicator,business_age_description,project_city,project_county_name,project_state,project_zip,utilities_proceed,payroll_proceed,mortgage_interest_proceed,rent_proceed,refinance_eidl_proceed,health_care_proceed,debt_interest_proceed,originating_lender_city,originating_lender_state,loan_status_date,originating_lender_location_id,old_slug,lmi_indicator,unmatched_original,unmatched_updated,previous_jobs_reported,ethnicity,forgiveness_amount,forgiveness_date
99588480,CUSTOM PLUMBING AND HVAC LLC,custom-plumbing-and-hvac-llc-7064247302,6859,MD,6207 Ruatan St,College Park,20740,238220,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,NA,4,2020-04-30,Celtic Bank Corporation,MD-05,NA,NA,NA,7064247302,353,PPP,Exemption 4,24,100,6859,6859,0,NA,529050,"Square Capital, LLC","1455 Market Street, Suite 600",San Francisco,CA,94103,U,N,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740-1047,NA,6859,NA,NA,NA,NA,NA,SALT LAKE CITY,UT,NA,223542,NA,N,NA,NA,NA,Unknown/NotStated,NA,NA
99457530,CAPITOL SOUVENIR CO INC,capitol-souvenir-co-inc-2378168505,82500,MD,5107 Berwyn Rd 5107 Berwyn Rd,College Park,20740-4128,423990,Corporation,Unanswered,Unanswered,Unanswered,NA,6,2021-02-20,"PNC Bank, National Association",MD-05,NA,NA,NA,2378168505,353,PPS,Exemption 4,60,100,82500,82500,0,NA,44449,"PNC Bank, National Association",222 Delaware Ave,WILMINGTON,DE,19801-1621,U,Y,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740-4128,1,82495,NA,NA,NA,NA,NA,WILMINGTON,DE,NA,44449,NA,Y,NA,NA,NA,Unknown/NotStated,NA,NA
99461134,C AND D AUTO CENTER INC.,c-and-d-auto-center-inc-8348648307,71972,MD,5100 College Ave,College Park,20740-3816,811111,Corporation,Unanswered,Male Owned,Non-Veteran,NA,6,2021-01-29,"Bank of America, National Association",MD-05,NA,NA,NA,8348648307,353,PPS,Exemption 4,60,100,71972,71972,0,NA,9551,"Bank of America, National Association","100 N Tryon St, Ste 170",CHARLOTTE,NC,28202-4024,U,N,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740-3816,1,71970,NA,NA,NA,NA,NA,CHARLOTTE,NC,NA,9551,NA,N,NA,NA,NA,Unknown/NotStated,NA,NA
99472165,"THE MARYLAND JEWISH EXPERIENCE, INC.",the-maryland-jewish-experience-inc-7796047307,49455,MD,4607 Knox Road,College Park,20740,519120,Corporation,Unanswered,Unanswered,Unanswered,NA,3,2020-04-30,Customers Bank,MD-05,NA,NA,NA,7796047307,353,PPP,Exemption 4,24,100,49455,49455,0,NA,121536,Customers Bank,99 Bridge St,PHOENIXVILLE,PA,19460-3411,U,Y,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740-1047,NA,49455,NA,NA,NA,NA,NA,PHOENIXVILLE,PA,NA,121536,NA,N,NA,NA,NA,Unknown/NotStated,NA,NA
99545654,MLED TECH LIMITED LIABILITY COMPANY,mled-tech-limited-liability-company-6732268404,16600,MD,9403 Limestone Pl,College Park,20740-3912,238210,Limited  Liability Company(LLC),Asian,Male Owned,Non-Veteran,NA,3,2021-02-10,"Citibank, N.A.",MD-05,NA,NA,NA,6732268404,353,PPS,Exemption 4,60,100,16600,16600,0,NA,49274,"Citibank, N.A.",701 East 60th St North,SIOUX FALLS,SD,57104-0432,U,N,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740-3912,1,16598,NA,NA,NA,NA,NA,SIOUX FALLS,SD,NA,49274,NA,Y,NA,NA,NA,Not Hispanic or Latino,NA,NA
99583197,EBENEZER METHODIST CHURCH,ebenezer-methodist-church-6281558103,7900,MD,5112 Berwyn Road,College Park,20740,813110,Non-Profit Organization,Unanswered,Unanswered,Unanswered,TRUE,1,2020-07-21,"TD Bank, National Association",MD-05,NA,NA,NA,6281558103,353,PPP,Paid in Full,60,100,7900,7900,0,NA,29805,"TD Bank, National Association",2035 Limestone Rd,WILMINGTON,DE,19808-5529,U,Y,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740-1047,NA,7900,NA,NA,NA,NA,NA,WILMINGTON,DE,2021-06-30,29805,NA,Y,NA,NA,NA,Unknown/NotStated,7956.4,2021-04-08
99592296,APPRECIATION MOMENTS LLC,appreciation-moments-llc-1762518503,6187,MD,4804 Iroquois St,College Park,20740-1662,541611,Limited  Liability Company(LLC),Unanswered,Male Owned,Non-Veteran,NA,1,2021-02-19,"Capital One, National Association",MD-05,NA,NA,NA,1762518503,353,PPS,Exemption 4,60,100,6187,6187,0,NA,28811,"Capital One, National Association",1680 Capital One Dr,MCLEAN,VA,22102-3407,U,N,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740-1662,NA,6187,NA,NA,NA,NA,NA,MCLEAN,VA,NA,28811,NA,N,NA,NA,NA,Unknown/NotStated,NA,NA
99507696,ENES DISTRIBUTION LLC,enes-distribution-llc-5208648802,20833,MD,9232 Saint Andrews Pl N/A,College Park,20740-3937,423990,Sole Proprietorship,Asian,Male Owned,Non-Veteran,NA,1,2021-04-17,Customers Bank,MD-05,NA,NA,NA,5208648802,353,PPS,Exemption 4,60,100,20833,20833,0,NA,121536,Customers Bank,99 Bridge St,PHOENIXVILLE,PA,19460-3411,U,N,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740-3937,1,20829,NA,NA,NA,NA,NA,PHOENIXVILLE,PA,NA,121536,NA,Y,NA,NA,NA,Not Hispanic or Latino,NA,NA
99455821,HENG AN INC,heng-an-inc-3687298300,87969,MD,9098 Baltimore Ave,College Park,20740-1312,722514,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,NA,14,2021-01-22,Manufacturers and Traders Trust Company,MD-05,NA,NA,NA,3687298300,353,PPS,Exemption 4,60,100,87969,87969,0,NA,46391,Manufacturers and Traders Trust Company,"One M & T Plaza, 15th Fl",BUFFALO,NY,14203,U,Y,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740-1312,1,87963,NA,NA,NA,NA,NA,BUFFALO,NY,NA,46391,NA,Y,NA,NA,NA,Unknown/NotStated,NA,NA
93761470,DC WEST HOTEL,dc-west-hotel-5138068308,697153,MD,10000 Baltimore Ave,College Park,20740-4207,721199,Limited  Liability Company(LLC),Unanswered,Male Owned,Non-Veteran,NA,33,2021-01-25,"Fulton Bank, National Association",MD-05,NA,NA,NA,5138068308,353,PPS,Exemption 4,60,100,697153,697153,0,Holiday Inn,60701,"Fulton Bank, National Association",One Penn Sq,LANCASTER,PA,17602-2853,U,N,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740-4207,1,697151,NA,NA,NA,NA,NA,LANCASTER,PA,NA,60701,NA,N,NA,NA,NA,Not Hispanic or Latino,NA,NA
99548971,DAUDA FADIGA,dauda-fadiga-4352578707,15625,MD,8700 Baltimore Ave,College Park,20740-2113,541213,Sole Proprietorship,Unanswered,Unanswered,Unanswered,NA,1,2021-04-01,Fountainhead SBF LLC,MD-05,NA,NA,NA,4352578707,353,PPP,Exemption 4,60,100,15625,15625,0,NA,524612,Fountainhead SBF LLC,3216 W. Lake Mary Blvd,LAKE MARY,FL,32746,U,Y,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740-2113,NA,15625,NA,NA,NA,NA,NA,LAKE MARY,FL,NA,524612,NA,Y,NA,NA,NA,Unknown/NotStated,NA,NA
99510577,CT NAILS AND SPA LLC,ct-nails-and-spa-llc-6899388810,20833,MD,7408 Baltimore Ave,College Park,20740-3208,621111,Limited  Liability Company(LLC),Asian,Female Owned,Non-Veteran,NA,1,2021-04-20,Cross River Bank,MD-05,NA,NA,NA,6899388810,353,PPS,Exemption 4,60,100,20833,20833,0,NA,456756,Cross River Bank,885 Teaneck Rd,TEANECK,NJ,07666-4546,U,Y,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740-3208,1,20827,NA,NA,NA,NA,NA,TEANECK,NJ,NA,456756,NA,Y,NA,NA,NA,Not Hispanic or Latino,NA,NA
99539356,GEORGE AMOCO INC,george-amoco-inc-4325828508,18392,MD,8153 Baltimore Ave,College Park,20740-2431,811111,Corporation,Asian,Male Owned,Non-Veteran,NA,3,2021-02-25,"Bank of America, National Association",MD-05,NA,NA,NA,4325828508,353,PPS,Exemption 4,60,100,18392,18392,0,NA,9551,"Bank of America, National Association","100 N Tryon St, Ste 170",CHARLOTTE,NC,28202-4024,U,N,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740-2431,1,18390,NA,NA,NA,NA,NA,CHARLOTTE,NC,NA,9551,NA,Y,NA,NA,NA,Not Hispanic or Latino,NA,NA
99542237,ERWIN BYRD,erwin-byrd-8756178808,17547,MD,8204 Baltimore Ave,College Park,20740-2434,541430,Sole Proprietorship,Unanswered,Unanswered,Unanswered,NA,1,2021-04-22,"Prestamos CDFI, LLC",MD-05,NA,NA,NA,8756178808,353,PPP,Exemption 4,60,100,17547,17547,0,NA,188361,"Prestamos CDFI, LLC",1024 East Buckeye Road Suite 270,Phoenix,AZ,85034,U,Y,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740-2434,1,17542,NA,NA,NA,NA,NA,Phoenix,AZ,NA,188361,NA,Y,NA,NA,NA,Unknown/NotStated,NA,NA
99517740,G AND H HOME IMPROVEMENTS LLC,g-and-h-home-improvements-llc-4788868908,20832,MD,9211 Saint Andrews Pl,College Park,20740-3914,236118,Limited  Liability Company(LLC),Unanswered,Male Owned,Veteran,NA,1,2021-04-29,"Prestamos CDFI, LLC",MD-05,NA,NA,NA,4788868908,353,PPP,Exemption 4,60,100,20832,20832,0,NA,188361,"Prestamos CDFI, LLC",1024 East Buckeye Road Suite 270,Phoenix,AZ,85034,U,N,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740-3914,1,20828,NA,NA,NA,NA,NA,Phoenix,AZ,NA,188361,NA,Y,NA,NA,NA,Unknown/NotStated,NA,NA
99493592,UMCP INC,umcp-inc-9593077304,25800,MD,4439 Lehigh Road,College Park,20740,722513,Corporation,Asian,Male Owned,Non-Veteran,NA,7,2020-05-02,"Capital One, National Association",MD-05,NA,NA,NA,9593077304,353,PPP,Exemption 4,24,100,25800,25800,0,NA,28811,"Capital One, National Association",1680 Capital One Dr,MCLEAN,VA,22102-3407,U,Y,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740-1047,NA,25800,NA,NA,NA,NA,NA,MCLEAN,VA,NA,28811,NA,N,NA,NA,NA,Not Hispanic or Latino,26088.82,2021-06-30
99584656,ANA G MARQUINA,ana-g-marquina-5565418703,7583,MD,9314 Cherry Hill Rd Apt 310,College Park,20740-1249,485310,Independent Contractors,Unanswered,Unanswered,Unanswered,NA,1,2021-04-02,Fountainhead SBF LLC,MD-05,NA,NA,NA,5565418703,353,PPP,Exemption 4,60,100,7583,7583,0,NA,524612,Fountainhead SBF LLC,3216 W. Lake Mary Blvd,LAKE MARY,FL,32746,U,N,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740-1249,NA,7583,NA,NA,NA,NA,NA,LAKE MARY,FL,NA,524612,NA,Y,NA,NA,NA,Unknown/NotStated,NA,NA
99607836,BEVERLY RICE,beverly-rice-4586999006,3307,MD,7305 Baltimore Ave Ste 103,College Park,20740-3232,812191,Sole Proprietorship,Black or African American,Female Owned,Non-Veteran,NA,1,2021-05-20,The Enterprise Center Capital Corporation,MD-05,NA,NA,NA,4586999006,353,PPP,Exemption 4,60,100,3307,3307,0,NA,529652,"Amur Equipment Finance, Inc.","308 N. Locust St, Suite 100",Grand Island,NE,68801,U,N,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740-3232,NA,3306,NA,NA,NA,NA,NA,Philadelphia,PA,NA,433060,NA,Y,NA,NA,NA,Not Hispanic or Latino,NA,NA
99567116,JEFFREY BEST,jeffrey-best-2633199007,11145,MD,9302 Cherry Hill Rd,College Park,20740-1228,532412,Sole Proprietorship,Unanswered,Unanswered,Unanswered,NA,1,2021-05-17,"Capital Plus Financial, LLC",MD-05,NA,NA,NA,2633199007,353,PPP,Active Un-Disbursed,60,100,11145,11145,11145,NA,529472,"Capital Plus Financial, LLC",2247 Central Drive,Bedford,TX,76021,U,N,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740-1228,NA,11145,NA,NA,NA,NA,NA,Bedford,TX,2021-05-17,529472,NA,Y,NA,NA,NA,Unknown/NotStated,NA,NA
99573048,ZAM LEARNING CENTER,zam-learning-center-9274268410,10000,MD,5023 Geronimo St,College Park,20740-1782,624410,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,NA,2,2021-02-16,"TD Bank, National Association",MD-05,NA,NA,NA,9274268410,353,PPP,Exemption 4,60,100,10000,10000,0,NA,29805,"TD Bank, National Association",2035 Limestone Rd,WILMINGTON,DE,19808-5529,U,Y,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740-1782,1,9998,NA,NA,NA,NA,NA,WILMINGTON,DE,NA,29805,NA,Y,NA,NA,NA,Unknown/NotStated,NA,NA
99602818,EDGAR VILLACORTA,edgar-villacorta-5416888809,4227,MD,5126 Keota Ter,College Park,20740-4529,541213,Sole Proprietorship,Unanswered,Male Owned,Non-Veteran,NA,1,2021-04-17,Manufacturers and Traders Trust Company,MD-05,NA,NA,NA,5416888809,353,PPP,Exemption 4,60,100,4227,4227,0,NA,46391,Manufacturers and Traders Trust Company,"One M & T Plaza, 15th Fl",BUFFALO,NY,14203,U,N,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740-4529,NA,4225,NA,NA,NA,NA,NA,BUFFALO,NY,NA,46391,NA,Y,NA,NA,NA,Hispanic or Latino,NA,NA
99568805,BABUL MEAH,babul-meah-3057488707,10755,MD,9811 53rd Ave,College Park,20740-4627,485310,Sole Proprietorship,Unanswered,Unanswered,Unanswered,NA,1,2021-03-30,"Harvest Small Business Finance, LLC",MD-05,NA,NA,NA,3057488707,353,PPP,Exemption 4,60,100,10755,10755,0,NA,509316,"Harvest Small Business Finance, LLC",24422 Avenida de la Carlota Suite 232,Laguna Hills,CA,92653,U,N,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740-4627,NA,10755,NA,NA,NA,NA,NA,Laguna Hills,CA,NA,509316,NA,Y,NA,NA,NA,Unknown/NotStated,NA,NA
99611181,"CONTRACTOR INTEGRITY & COMPLIANCE, LLC",contractor-integrity-compliance-llc-9249977304,2705,MD,4423 Lehigh Road 143,College Park,20740,541110,Subchapter S Corporation,Black or African American,Unanswered,Unanswered,NA,1,2020-05-01,Cross River Bank,MD-05,NA,NA,NA,9249977304,353,PPP,Paid in Full,24,100,2705,2705,0,NA,456756,Cross River Bank,885 Teaneck Rd,TEANECK,NJ,07666-4546,U,Y,Unanswered,College Park,PRINCE GEORGES,MD,20740-1047,NA,2705,NA,NA,NA,NA,NA,TEANECK,NJ,2021-04-10,456756,NA,N,NA,NA,NA,Unknown/NotStated,2728.86,2021-03-23
99521343,JESSICA CISNEROS,jessica-cisneros-9182718907,20832,MD,9346 Cherry Hill Rd Apt 3,College Park,20740-1260,485310,Sole Proprietorship,Black or African American,Female Owned,Non-Veteran,NA,1,2021-05-12,"Prestamos CDFI, LLC",MD-05,NA,NA,NA,9182718907,353,PPP,Exemption 4,60,100,20832,20832,0,NA,188361,"Prestamos CDFI, LLC",1024 East Buckeye Road Suite 270,Phoenix,AZ,85034,U,N,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740-1260,1,20831,NA,NA,NA,NA,NA,Phoenix,AZ,NA,188361,NA,Y,NA,NA,NA,Not Hispanic or Latino,NA,NA
99585427,"VITUS LABORATORIES, LLC",vitus-laboratories-llc-1079977304,7491,MD,4423 Lehigh Road #806,College Park,20740-3127,541380,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,NA,1,2020-04-28,"Transportation Alliance Bank, Inc. d/b/a TAB Bank, Inc.",MD-05,NA,NA,NA,1079977304,353,PPP,Paid in Full,24,100,7491,7491,0,NA,123118,"Transportation Alliance Bank, Inc. d/b/a TAB Bank, Inc.","4185 Harrison Blvd, Ste 200",OGDEN,UT,84403-6400,U,Y,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740-3127,0,6491,NA,1000,0,NA,NA,OGDEN,UT,2021-02-18,123118,NA,N,NA,NA,NA,Unknown/NotStated,7541.36,2021-01-07
99584654,ANA G MARQUINA,ana-g-marquina-1783038903,7583,MD,9314 Cherry Hill Rd Apt 310,College Park,20740-1249,485310,Independent Contractors,Unanswered,Unanswered,Unanswered,NA,1,2021-04-26,Fountainhead SBF LLC,MD-05,NA,NA,NA,1783038903,353,PPS,Exemption 4,60,100,7583,7583,0,NA,524612,Fountainhead SBF LLC,3216 W. Lake Mary Blvd,LAKE MARY,FL,32746,U,N,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740-1249,NA,7583,NA,NA,NA,NA,NA,LAKE MARY,FL,NA,524612,NA,Y,NA,NA,NA,Unknown/NotStated,NA,NA
99585467,OSMAN CONTEH,osman-conteh-4296879007,7477,MD,5902 Bryn Mawr Rd,College Park,20740-3044,531210,Independent Contractors,Black or African American,Male Owned,Non-Veteran,NA,1,2021-05-20,"Prestamos CDFI, LLC",MD-05,NA,NA,NA,4296879007,353,PPP,Exemption 4,60,100,7477,7477,0,NA,188361,"Prestamos CDFI, LLC",1024 East Buckeye Road Suite 270,Phoenix,AZ,85034,U,N,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740-3044,1,7472,NA,NA,NA,NA,NA,Phoenix,AZ,NA,188361,NA,Y,NA,NA,NA,Not Hispanic or Latino,NA,NA
99547142,LUIS BELLORIN,luis-bellorin-8270398902,16181.65,MD,6036 Westchester Park Dr Apt 101,College Park,20740-2834,711130,Sole Proprietorship,Unanswered,Unanswered,Unanswered,NA,1,2021-05-11,San Francisco Fire CU,MD-05,NA,NA,NA,8270398902,353,PPP,Exemption 4,60,100,16181.65,16181.65,0,NA,92770,San Francisco Fire CU,3201 California St,SAN FRANCISCO,CA,94118-1903,U,N,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740-2834,NA,16181.65,NA,NA,NA,NA,NA,SAN FRANCISCO,CA,NA,92770,NA,Y,NA,NA,NA,Unknown/NotStated,NA,NA
99472012,FH ENTERPRISES LLC,fh-enterprises-llc-2015128309,49675,MD,7403 Baltimore Ave,College Park,20740-3207,722515,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,NA,5,2021-01-20,"Bank of America, National Association",MD-05,NA,NA,NA,2015128309,353,PPS,Exemption 4,60,100,49675,49675,0,Smoothie King,9551,"Bank of America, National Association","100 N Tryon St, Ste 170",CHARLOTTE,NC,28202-4024,U,Y,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740-3207,NA,49675,NA,NA,NA,NA,NA,CHARLOTTE,NC,NA,9551,NA,N,NA,NA,NA,Unknown/NotStated,NA,NA
99576032,SHAKIYLA SCOTT,shakiyla-scott-9429978809,9341,MD,9630 Milestone Way,College Park,20740-4210,812990,Independent Contractors,Unanswered,Unanswered,Unanswered,NA,1,2021-04-23,WebBank,MD-05,NA,NA,NA,9429978809,353,PPP,Exemption 4,60,100,9341,9341,0,NA,122043,WebBank,"215 S State St, Ste 1000",SALT LAKE CITY,UT,84111-2336,U,N,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740-4210,1,9338,NA,NA,NA,NA,NA,SALT LAKE CITY,UT,NA,122043,NA,Y,NA,NA,NA,Unknown/NotStated,NA,NA
99580270,GARY HYPPOLITE,gary-hyppolite-8775308903,8400,MD,9314 Cherry Hill Rd Apt 111,College Park,20740-1248,485310,Independent Contractors,Unanswered,Unanswered,Unanswered,NA,1,2021-05-12,Customers Bank,MD-05,NA,NA,NA,8775308903,353,PPP,Exemption 4,60,100,8400,8400,0,NA,121536,Customers Bank,99 Bridge St,PHOENIXVILLE,PA,19460-3411,U,N,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740-1248,NA,8400,NA,NA,NA,NA,NA,PHOENIXVILLE,PA,NA,121536,NA,Y,NA,NA,NA,Unknown/NotStated,NA,NA
99612930,JOSE LAULOPEZ,jose-laulopez-2682888601,2401,MD,5115 Iroquois St,College Park,20740-1732,454110,Sole Proprietorship,Unanswered,Male Owned,Unanswered,NA,1,2021-03-15,"Harvest Small Business Finance, LLC",MD-05,NA,NA,NA,2682888601,353,PPP,Exemption 4,60,100,2401,2401,0,NA,509316,"Harvest Small Business Finance, LLC",24422 Avenida de la Carlota Suite 232,Laguna Hills,CA,92653,U,Y,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740-1732,NA,2401,NA,NA,NA,NA,NA,Laguna Hills,CA,NA,509316,NA,Y,NA,NA,NA,Unknown/NotStated,NA,NA
99601783,CHAMPION HOME IMPROVEMENTS LLC,champion-home-improvements-llc-3891368501,4415,MD,4920 Niagara Rd Ste 207,College Park,20740-1103,236118,Limited  Liability Company(LLC),Black or African American,Male Owned,Unanswered,NA,3,2021-02-24,"Bank of America, National Association",MD-05,NA,NA,NA,3891368501,353,PPS,Exemption 4,60,100,4415,4415,0,NA,9551,"Bank of America, National Association","100 N Tryon St, Ste 170",CHARLOTTE,NC,28202-4024,U,N,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740-1103,1,4410,NA,NA,NA,NA,NA,CHARLOTTE,NC,NA,9551,NA,N,NA,NA,NA,Unknown/NotStated,NA,NA
99536238,JOHNNY SIMMONS,johnny-simmons-5163538810,19166,MD,8108 51st Ave,College Park,20740-2517,485310,Sole Proprietorship,Unanswered,Unanswered,Unanswered,NA,1,2021-04-17,Benworth Capital,MD-05,NA,NA,NA,5163538810,353,PPP,Exemption 4,60,100,19166,19166,0,NA,529192,Benworth Capital,7000 SW 97th Avenue Suite 201,Miami,FL,33173,U,Y,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740-2517,NA,19166,NA,NA,NA,NA,NA,Miami,FL,NA,529192,NA,Y,NA,NA,NA,Unknown/NotStated,NA,NA
99612649,THEODORE WOOD,theodore-wood-7294148309,2464,MD,9568 Baltimore Avenue,College Park,20740,484110,Sole Proprietorship,Black or African American,Male Owned,Non-Veteran,NA,1,2021-01-28,Cross River Bank,MD-05,NA,NA,NA,7294148309,353,PPP,Exemption 4,60,100,2464,2464,0,NA,456756,Cross River Bank,885 Teaneck Rd,TEANECK,NJ,07666-4546,U,N,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740,NA,2464,NA,NA,NA,NA,NA,TEANECK,NJ,NA,456756,NA,Y,NA,NA,NA,Not Hispanic or Latino,NA,NA
99450930,FUNNELS LLC,funnels-llc-1866098110,107300,MD,9215 51ST,College Park,20740,424940,Corporation,Unanswered,Unanswered,Unanswered,NA,15,2020-07-10,Itria Ventures LLC,MD-05,NA,NA,NA,1866098110,353,PPP,Paid in Full,60,100,107300,107300,0,NA,529471,Itria Ventures LLC,"One Penn Plaza, Suite 4530",New York,NY,10119,U,N,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740-1047,NA,107300,NA,NA,NA,NA,NA,New York,NY,2021-01-15,529471,NA,Y,NA,NA,NA,Unknown/NotStated,107699.39,2020-12-10
99617850,PATRICIA TAITT,patricia-taitt-6314688703,1273.75,MD,4423 Lehigh Rd,College Park,20740-3127,813990,Sole Proprietorship,Unanswered,Unanswered,Unanswered,NA,1,2021-04-03,"Square Capital, LLC",MD-05,NA,NA,NA,6314688703,353,PPP,Exemption 4,60,100,1273.75,1273.75,0,NA,529050,"Square Capital, LLC","1455 Market Street, Suite 600",San Francisco,CA,94103,U,Y,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740-3127,1,1270.75,NA,NA,NA,NA,NA,San Francisco,CA,NA,529050,NA,Y,NA,NA,NA,Unknown/NotStated,NA,NA
99449819,GJJ INC,gjj-inc-5534738310,112500,MD,10260 Baltimore Ave Ste M,College Park,20740-4206,812112,Corporation,Unanswered,Male Owned,Non-Veteran,NA,18,2021-01-25,Sandy Spring Bank,MD-05,NA,NA,NA,5534738310,353,PPS,Exemption 4,60,100,112500,112500,0,Massage Envy,30872,Sandy Spring Bank,17801 Georgia Ave,OLNEY,MD,20832-2233,U,N,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740-4206,1,112495,NA,NA,NA,NA,NA,OLNEY,MD,NA,30872,NA,N,NA,NA,NA,Not Hispanic or Latino,NA,NA
99559494,COLLEGE PARK SPEECH & LANGUAGE CLINIC,college-park-speech-language-clinic-8213958505,12908.75,MD,4920 Niagara Rd Ste 220,College Park,20740-1174,621340,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,NA,1,2021-03-09,Truist Bank d/b/a Branch Banking & Trust Co,MD-05,NA,NA,NA,8213958505,353,PPS,Exemption 4,60,100,12908.75,12908.75,0,NA,225134,Truist Bank d/b/a Branch Banking & Trust Co,214 N Tryon St,CHARLOTTE,NC,28202-1078,U,N,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740-1174,NA,12908.75,NA,NA,NA,NA,NA,CHARLOTTE,NC,NA,225134,NA,Y,NA,NA,NA,Unknown/NotStated,NA,NA
99612630,SHLLENE MCKOY,shllene-mckoy-1528448105,2467,MD,9913 Rhode Island Avenue,College Park,20740-1424,812112,Self-Employed Individuals,Unanswered,Unanswered,Unanswered,NA,1,2020-07-09,"Kabbage, Inc.",MD-05,NA,NA,NA,1528448105,353,PPP,Exemption 4,60,100,2467,2467,0,NA,529113,"Kabbage, Inc.",925B Peachtree Street NE Suite 1688,Atlanta,GA,30309,U,N,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740-1424,NA,2467,NA,NA,NA,NA,NA,Atlanta,GA,NA,529113,NA,N,NA,NA,NA,Unknown/NotStated,NA,NA
99554016,"BILINGUAL MEDIATION CENTER, INC.",bilingual-mediation-center-inc-3758938104,14375,MD,9012 51st Avenue,College Park,20740-1935,611699,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,NA,1,2020-07-15,Cross River Bank,MD-05,NA,NA,NA,3758938104,353,PPP,Paid in Full,60,100,14375,14375,0,NA,456756,Cross River Bank,885 Teaneck Rd,TEANECK,NJ,07666-4546,U,Y,Unanswered,College Park,PRINCE GEORGES,MD,20740-1935,NA,14375,NA,NA,NA,NA,NA,TEANECK,NJ,2021-04-10,456756,NA,Y,NA,NA,NA,Unknown/NotStated,14471.1,2021-03-17
99561394,FREDERICK SAFO LLC,frederick-safo-llc-7080888803,12500,MD,9530 Baltimore Ave # 443,College Park,20740-1322,485999,Single Member LLC,Unanswered,Male Owned,Non-Veteran,NA,1,2021-04-21,Manufacturers and Traders Trust Company,MD-05,NA,NA,NA,7080888803,353,PPP,Exemption 4,60,100,12500,12500,0,NA,46391,Manufacturers and Traders Trust Company,"One M & T Plaza, 15th Fl",BUFFALO,NY,14203,U,N,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740-1322,NA,12497,NA,NA,NA,NA,NA,BUFFALO,NY,NA,46391,NA,Y,NA,NA,NA,Not Hispanic or Latino,NA,NA
